,0.0 g,72.65 g,269.84 g,470.02 g,669.36 g,870.88 g,1070.5 g,1347.91 g,1549.41 g,1748.85 g,1945.82 g,2145.44 g,2272.46 g,2469.43 g,2668.86 g,2870.37 g,3069.99 g,3350.48 g,3549.81 g,3749.24 g,3946.21 g,4145.83 g,4315.0 g,4511.98 g,4713.46 g,4813.52 g,4992.03 g,5193.54 g,5390.52 g,5589.85 g
673,230036,238416,260532,283278,305715,328679,351507,383111,405618,428086,450501,473318,487743,510299,532584,555961,578124,610066,632641,655097,678042,700353,718629,740431,764534,776701,796530,818815,841602,863929
674,230060,238261,260671,283294,305723,328992,351308,383038,405880,428473,450607,473571,487745,FALSE,532674,555800,578250,610096,632723,654905,677845,700101,718961,739891,765087,776373,796600,FALSE,841507,863959
675,230132,238357,260727,283408,305635,328876,351460,382833,405928,428297,451011,473549,487860,510024,532835,555388,578290,610010,632471,655069,677588,700212,719469,740297,765237,775925,796429,818797,841137,863504
676,229982,238191,260409,283289,305689,328620,351431,382989,FALSE,428372,450861,473568,487938,510023,532904,555474,578186,610188,632349,655082,677573,FALSE,719695,741101,765011,775571,796068,818772,840806,863197
677,230144,238194,260616,283481,305956,328716,351451,383081,6493471,428557,450854,473456,487745,510263,532810,555517,578310,610104,632465,655432,677144,-532481,719854,742287,764734,775297,795928,818759,840672,863355
678,230169,238330,260555,283464,305841,328584,351489,383074,203465,428423,450864,473209,487766,510277,532417,555589,578277,610099,632476,655491,677181,700237,719719,743200,764037,775422,795719,818854,840917,863477
679,FALSE,238218,260465,283415,305829,328633,351358,383147,405873,428517,450810,473408,487597,510495,532619,555639,FALSE,610020,632962,655262,677372,700322,719322,743113,763653,775481,795745,818627,841246,864280
680,230158,238421,260548,283524,305875,328836,351268,382754,405674,428498,450799,473356,487742,510401,532503,555564,578173,609929,633130,655287,677633,700244,719147,742443,763790,775861,796020,818860,841508,864887
681,230272,238440,260643,283367,305756,328902,351430,382841,405689,428617,450595,473427,487993,509965,532623,555654,578260,609956,632923,655248,677854,700176,718749,741413,764272,776168,796176,818845,841702,864804
682,230087,238381,260732,283334,305960,328770,351580,382925,405799,428622,450766,473568,487728,509898,532925,555579,578139,609817,632727,655124,677805,699940,718882,740673,765168,776147,796458,818752,841587,864482
683,230004,238479,260600,283500,305750,328570,351471,382928,405672,428438,450958,473290,487803,510020,532766,555628,578424,610022,632338,655076,677821,699729,719406,740381,765437,776442,796502,818965,841380,863596
684,230085,238279,260762,283307,305895,328883,FALSE,383126,405809,428504,450679,473226,FALSE,510053,532886,555707,578344,610285,632111,655087,677741,700005,719390,740470,765420,776075,FALSE,818783,841115,863076
685,229901,238444,260725,283556,305954,329064,351484,383147,405909,428414,450803,473261,-1,510166,532840,555511,578308,610140,631964,655225,677379,700229,719651,741484,764982,775518,-4456449,818976,840834,862642
686,230169,238321,260738,283384,305793,328847,351526,382830,406090,428462,450732,473403,487891,510169,532747,555646,578241,610165,632321,655225,677349,700325,719664,742359,764193,775323,796177,819000,840819,862576
687,230179,238284,260798,283276,305883,328907,351558,382882,405973,428438,450744,473640,488027,510136,532764,555663,577947,609809,632951,655153,677249,700387,719414,742909,FALSE,775039,795712,818961,840932,863155
688,230056,238462,260552,283360,305752,328688,351452,382813,405708,428177,450859,473512,487834,510026,532629,555565,578263,609685,632852,655203,677348,700216,719150,742942,763863,775290,795594,818966,841108,863956
689,230170,238236,260670,283270,305940,328712,351544,383016,405826,428518,450655,473295,487839,509930,532612,555844,578307,609982,632763,655053,677596,700091,718863,742205,764408,775878,795734,818739,841292,864836
690,230220,238274,260510,283527,305929,328983,351390,383141,405710,428605,450818,473305,487719,510086,532819,555728,578240,610006,632748,655132,677627,699914,719031,741540,764877,776481,795951,818846,841342,865290
691,230110,238336,260617,283252,305813,FALSE,351306,382940,405856,428469,450756,473296,487567,510125,532813,555665,578392,610175,632538,655435,677977,699962,719418,741047,765236,776834,796327,818989,841422,864819
692,230044,238061,260687,283144,305922,5260639,351396,382983,405952,428631,450600,473611,487576,510181,532903,555627,578120,610132,632281,655336,677785,700280,719823,740743,765260,776401,796346,818848,841200,863934
693,229910,238133,260654,283468,305879,164956,351390,382825,405628,428477,450587,473557,487667,510358,532773,555442,578177,610201,632050,655285,677392,700168,719982,741184,764823,776035,796232,819090,840979,862790
694,230210,238353,260698,283269,305890,328978,351508,382973,405815,428351,450498,473581,487733,509956,532853,555610,578134,610370,632272,655245,677439,700333,719643,741761,764480,775753,796098,818986,841167,862316
695,230291,238324,260775,283274,306076,328920,351289,383146,405867,428331,450822,473561,487886,510109,532792,555398,578163,610174,632465,655237,677185,700369,719330,742356,763972,775185,795760,818998,840985,862839
696,230197,238302,260674,283261,305840,328612,351407,383116,405532,428404,451012,473192,487677,510217,532476,555387,578411,610250,632537,655206,677195,700150,719166,742519,763853,775245,795837,819124,841063,863501
697,230209,FALSE,260682,283236,306038,328793,351734,383195,405801,428770,450845,473376,487861,510091,532567,555675,578647,609956,633054,655104,677361,700244,719106,742146,764059,775401,795966,818846,841214,864557
698,230103,-7692289,260545,283390,306098,328704,351460,382842,405982,428604,450845,473389,487867,510305,532696,555642,578504,609741,FALSE,655299,677579,700124,719356,741940,764407,775875,795942,819017,841310,865367
699,230205,238331,260627,283261,305936,328775,351430,382803,405995,428419,450789,473407,487892,510124,532765,555725,578081,610057,632253,655210,677984,700096,719581,741458,764901,776517,796043,818879,841475,865312
700,230145,238184,260684,283330,306087,328773,351506,382975,405851,428454,450541,473612,487908,510178,532959,555802,577644,610007,632857,655138,677743,700127,719668,741035,764969,776497,796030,818715,841532,864618
701,230099,238140,260589,283286,305934,328627,351499,382946,405611,428134,450565,473364,487745,510118,532844,555862,577680,610052,633044,655402,677534,700079,717930,740956,764852,776498,796157,818943,841448,FALSE
702,230117,238340,260685,283185,305893,328819,351579,383099,405880,428400,450448,473410,487921,509940,532793,555817,577919,610345,633346,655226,677389,700106,718765,741123,764780,775934,796078,818877,841278,FALSE
703,230064,238122,260725,283222,305912,328596,351377,FALSE,405689,428529,450927,473421,487720,510264,532848,FALSE,578235,610209,633110,655206,677177,700199,720037,741768,764276,775418,795945,819081,841070,862388
704,230221,238352,260778,283209,305728,328544,351487,382938,405746,428436,450917,473229,487652,510234,532628,555572,578656,610016,632578,655250,677402,700297,720977,742067,764366,775292,795882,819084,841055,862155
705,230183,238527,260701,283192,305876,328752,351427,383024,406000,428579,450767,473447,487837,510203,532769,555609,578549,609742,632421,655062,677497,700504,721346,742177,764250,775329,795677,818920,840911,862461
706,230011,238356,260522,283319,305792,FALSE,351233,382930,405822,428408,450834,473401,487907,510293,532688,555295,578394,609637,632075,655056,677665,700369,720134,742116,764313,775888,795876,819138,840846,863723
707,230090,238487,260805,283303,305902,-8265729,351488,382890,405838,428452,450537,473229,487892,510223,FALSE,555548,578111,609642,632140,655127,677897,700224,718489,741891,764627,776303,796119,819008,841069,864748
708,230071,238404,260748,283398,306042,328879,351544,382893,405654,428445,450692,473156,487821,510265,FALSE,555732,577869,609727,632559,FALSE,677835,700127,717134,741663,764494,776597,796065,818969,841100,865299
709,230099,238160,260612,283174,305878,328730,351580,382871,405619,428333,450965,473268,487746,510118,532682,555681,577916,610183,632872,1310823,677839,699786,716674,741289,764566,776533,796165,818961,841268,865002
710,230307,238349,260632,283315,305914,328668,351375,383085,405893,428555,450810,473604,487863,510103,532833,555725,578052,610239,633124,16879,677581,700079,717980,741066,764408,775934,795920,818793,841259,864100
711,230229,238400,260605,283535,305986,328720,351174,383003,405769,428435,450907,473527,487726,510311,533157,555471,578415,610145,633059,655483,677388,700223,719788,741319,764111,775578,795746,818912,841244,863356
712,230135,238464,260829,283220,305934,328507,351333,382986,405713,428395,450770,473336,487727,510086,532994,555414,FALSE,610366,632886,655242,677453,700357,721607,741397,764487,775400,795831,818756,841288,862829
713,230108,238324,260669,283313,305984,328658,351536,382949,405704,428447,450693,473458,487837,509925,532739,555570,2314159,610094,632585,655289,677283,700496,722567,741880,764475,775348,795825,818657,841039,862473
714,230019,FALSE,260539,283269,305708,328749,351556,382890,405699,428413,450820,473223,487638,510059,532575,555310,289620,609940,FALSE,654914,677628,700269,721605,742274,764719,775935,796107,819032,841220,862734
715,230156,3811871,260825,283217,305821,328689,351533,383095,405982,428462,450877,473394,487765,510176,532334,555542,578212,609770,632109,654815,677735,700381,719510,742317,764924,775890,796193,818933,841079,863348
716,229936,119662,260578,283176,305857,328696,351367,382940,406037,428419,450929,473575,487780,510239,532656,555660,578099,609675,632560,655004,677684,700149,FALSE,742026,764568,776001,796109,818964,840918,864303
717,230093,238484,260656,282893,305789,328584,351497,382976,405930,428387,450517,473568,487945,510187,532764,555662,577944,609974,633077,655086,677735,700094,722635,741434,764429,775819,796235,818898,841228,864742
718,230192,238235,260893,282923,305827,328675,351506,383191,405657,FALSE,450585,473564,488098,510167,532826,FALSE,578102,610145,633125,655296,677541,700168,721100,741057,764071,776077,795899,818825,841357,863807
719,230080,238318,260678,283111,305736,328842,351403,FALSE,405453,857055,450920,473181,487719,510117,533193,-2359297,578297,610245,633083,655274,677499,700091,718609,740998,FALSE,776270,795870,818769,841405,862836
720,230202,238408,260854,283059,305822,328798,351700,382861,405703,16822,450913,473270,487712,509947,532880,555330,578042,610166,632713,655131,677587,700118,716579,741116,764397,776212,795829,818678,841308,862543
721,230120,238206,260685,283123,305993,329021,351406,382906,405733,428479,450911,473281,487701,510201,532786,555628,578152,610048,632232,654971,677330,700278,715963,FALSE,764737,776129,795825,818740,841068,862658
722,230119,238444,260722,283175,305865,328880,351227,382907,405743,428329,450930,473298,487620,510027,532823,555885,578093,610049,632097,654771,677567,700282,716686,1483295,764813,775646,796039,818884,841227,863057
723,230160,238268,260691,283120,305862,328729,351316,383065,405978,428282,450689,473474,487878,510038,532721,555716,578193,609754,632024,FALSE,677618,700389,718672,16710,764657,775451,796279,818830,841129,864047
724,230054,238216,260475,283279,305869,328731,351421,383100,405724,428256,450691,473502,487921,510177,532792,555769,578443,609732,632254,2620075,677676,700321,720535,741943,764744,775533,796324,818935,841038,864624
725,230171,238410,260674,283122,305756,328544,351606,382873,405721,428562,450641,473565,487916,510067,532773,555558,578318,609910,632690,328275,677712,700354,721907,741593,764343,775785,796292,818824,841122,864929
726,230113,238258,260611,283231,305831,328773,351685,382769,405751,428633,450855,473592,487786,510153,532771,555407,578156,609956,632953,655151,677449,700159,722249,741365,764097,776215,795973,818943,840974,865006
727,230030,238554,260580,283213,305686,328728,351572,382876,405750,428568,450887,473242,487596,510044,532834,555687,FALSE,610255,633293,655181,677604,699949,721402,740972,764027,776148,796097,818897,841123,864460
728,230102,238401,260746,283210,305830,328539,351503,383103,405764,428447,450732,473324,487718,510138,532701,555642,4194303,610429,632940,655438,677629,700100,719765,741019,764111,775959,795899,818728,841343,863829
729,229959,FALSE,260583,283416,305792,328712,351348,383153,405726,428233,450866,473346,487719,510300,532743,555692,577932,610170,632518,655172,677498,700118,717814,741327,764549,775892,795732,818837,841592,862950
730,FALSE,238330,260692,283016,305715,328581,351482,382870,405782,428432,450600,473419,487564,510148,532591,555760,578275,FALSE,632378,655046,677681,700095,716587,741659,764810,775721,795891,818897,841791,862743
731,7363103,238359,260634,282984,306123,328666,351532,382930,405776,428523,450767,473693,487795,510110,532544,555642,578362,-663553,FALSE,655164,677620,700260,716930,742300,765202,775747,795815,818940,841409,863241
732,230102,238321,260590,283155,306149,328651,351437,382816,405678,428691,450993,473266,487870,510117,532824,555682,578369,609898,632335,655160,677659,700372,718045,742042,765233,775665,796141,818974,840988,863636
733,230084,238307,260590,283244,306026,328611,351283,382706,405637,428727,450799,473173,487984,510053,532756,555573,578444,609858,632747,655433,677756,700389,719946,741822,764726,775624,796175,818861,840648,864288
734,230293,238339,260628,283254,305901,328821,351019,383014,405646,428466,450918,473210,487940,510267,532821,555749,578280,609930,632987,655162,677809,700134,721370,741608,764370,775827,796216,819002,840506,864343
735,230156,238228,260656,FALSE,305710,328756,351323,FALSE,405856,428523,450909,473354,487669,510335,532869,555797,578354,609770,632871,655177,677662,699984,721393,741316,FALSE,775860,FALSE,818973,841122,863967
736,230289,238398,260696,283254,305695,328709,351572,FALSE,FALSE,428676,450702,473633,487799,510255,532728,555649,578119,609999,632825,655342,677462,699977,720770,741233,764702,775454,796124,818629,841738,863797
